Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
4.029641,0.348817,0.096447,0.361905,0.269758,0.004159,-0.000295,-0.005685,-0.005272,-1.404361,1.405841,-64.008160,29.700972,70.563392,-0.005139,-1.284489,-0.057686,-8.118516
4.033800,0.348728,0.094437,0.361289,0.264461,0.004159,-0.000409,-0.005849,-0.025540,-1.462131,1.459649,-44.463697,-8.701197,45.307076,-0.005297,-1.361388,-0.076899,-13.286717
4.037958,0.348728,0.092102,0.360686,0.258213,0.004159,-0.000244,-0.006321,0.001786,-1.541572,1.541610,-14.466209,-37.221220,39.933575,-0.006248,-1.468004,-0.106616,-14.107938
4.042117,0.348986,0.089679,0.360324,0.251528,0.004159,0.000169,-0.006768,0.067458,-1.608123,1.616253,17.489304,-48.998339,52.026080,-0.006684,-1.518251,-0.050247,-8.471269
4.046275,0.349420,0.087201,0.360136,0.244564,0.004159,0.000691,-0.007236,0.152682,-1.640757,1.659152,42.856719,-42.953853,60.677276,-0.006964,-1.516373,0.001878,1.675758
4.050434,0.349951,0.084989,0.360123,0.238246,0.004159,0.001222,-0.007114,0.240259,-1.611652,1.640675,57.345081,-16.851966,59.769951,-0.006318,-1.456784,0.059589,14.293044
4.054592,0.350536,0.082966,0.360221,0.232406,0.004159,0.001551,-0.006713,0.310183,-1.526265,1.564110,58.367549,19.684201,61.597390,-0.005841,-1.340932,0.115852,25.303770
4.058751,0.351072,0.081171,0.360333,0.227215,0.004159,0.001652,-0.006031,0.351866,-1.392413,1.436905,47.897483,59.718910,76.554014,-0.005190,-1.186454,0.154477,33.321168
4.062910,0.351544,0.079957,0.360522,0.223640,0.004159,0.001593,-0.005032,0.358584,-1.217351,1.264941,28.453562,94.816805,98.994100,-0.003575,-0.990002,0.196453,36.178621
4.067068,0.351893,0.078848,0.360619,0.220428,0.004159,0.001357,-0.004117,0.330542,-1.033035,1.079096,4.895914,118.606212,118.707218,-0.003212,-0.824808,0.165194,30.965022
4.071227,0.352163,0.077879,0.360672,0.217642,0.004159,0.001091,-0.003291,0.273580,-0.871551,0.911457,-18.825328,125.250546,126.657381,-0.002786,-0.713207,0.111601,21.209620
4.075385,0.352357,0.076944,0.360660,0.214993,0.004159,0.000813,-0.003013,0.205173,-0.772445,0.802879,-36.890622,106.985871,113.167551,-0.002649,-0.678552,0.034655,8.246413
4.079544,0.352488,0.075991,0.360586,0.212336,0.004159,0.000594,-0.002857,0.135695,-0.744927,0.764656,-46.854566,69.280683,83.637094,-0.002658,-0.708560,-0.030008,-5.257348
4.083702,0.352483,0.074917,0.360357,0.209423,0.004159,0.000320,-0.002963,0.078577,-0.795830,0.805574,-46.892057,18.208439,50.303203,-0.002913,-0.819133,-0.110573,-17.340481
4.087861,0.352458,0.073412,0.360022,0.205350,0.004159,0.000101,-0.003532,0.040210,-0.912597,0.913924,-39.668325,-33.702228,52.052052,-0.004073,-0.976134,-0.157001,-26.052888
4.092019,0.352479,0.071659,0.359690,0.200566,0.004159,-0.000008,-0.004332,0.030933,-1.060354,1.057405,-25.191891,-75.850036,79.924085,-0.004784,-1.108116,-0.131982,-27.990455
4.096178,0.352614,0.069708,0.359438,0.195172,0.004159,0.000131,-0.005209,0.050499,-1.202292,1.200380,-6.751693,-97.741062,97.973979,-0.005394,-1.218988,-0.110872,-24.809617
4.100337,0.352681,0.067571,0.359096,0.189299,0.004159,0.000223,-0.005841,0.095294,-1.306891,1.311936,13.246064,-94.815101,95.735895,-0.005873,-1.287541,-0.068553,-17.304540
4.104495,0.353065,0.065418,0.359074,0.183207,0.004159,0.000586,-0.006241,0.161016,-1.371854,1.388849,31.280684,-74.905958,81.175019,-0.006091,-1.321359,-0.033817,-7.890032
4.108654,0.353566,0.063555,0.359233,0.177855,0.004159,0.000952,-0.006153,0.239437,-1.387707,1.419491,45.433337,-44.586393,63.656378,-0.005353,-1.303386,0.017972,1.804644
4.112812,0.354089,0.061920,0.359462,0.173120,0.004159,0.001408,-0.005651,0.310962,-1.354131,1.398841,51.861248,-11.359612,53.090770,-0.004734,-1.232037,0.071349,7.893279
4.116971,0.354721,0.060403,0.359827,0.168664,0.004159,0.001656,-0.005015,0.361539,-1.286283,1.339810,48.219560,20.577155,52.426571,-0.004456,-1.160189,0.071849,10.425636
4.121129,0.355311,0.058932,0.360165,0.164364,0.004159,0.001745,-0.004623,0.375139,-1.204524,1.261658,32.632045,44.049597,54.819863,-0.004301,-1.085221,0.074967,11.646100
4.125288,0.355808,0.057427,0.360413,0.160020,0.004159,0.001719,-0.004492,0.358322,-1.134062,1.189635,11.388582,52.919502,54.131077,-0.004344,-1.029783,0.055438,12.561038
4.129446,0.356162,0.056070,0.360549,0.156148,0.004159,0.001441,-0.004332,0.304053,-1.081762,1.129995,-13.823759,49.180679,51.086549,-0.003872,-0.990485,0.039299,15.187956
4.133605,0.356276,0.054739,0.360457,0.152449,0.004159,0.000965,-0.004193,0.233066,-1.049525,1.039410,-34.164042,37.272343,50.560947,-0.003699,-0.963300,0.027185,19.836212
4.137764,0.356348,0.053378,0.360323,0.148685,0.004159,0.000539,-0.004050,0.154673,-1.006020,0.892848,-48.971074,30.789900,57.846210,-0.003764,-0.873966,0.089333,28.795048
4.141922,0.356289,0.052214,0.360095,0.145515,0.004159,0.000126,-0.003856,0.090447,-0.914312,0.734823,-51.365351,40.266468,65.267050,-0.003170,-0.708806,0.165160,43.267293
4.146081,0.356344,0.051287,0.360016,0.142945,0.004159,0.000067,-0.003451,0.051229,-0.736940,0.610504,-43.725816,75.166687,86.959633,-0.002570,-0.457097,0.251709,60.904767
4.150239,0.356331,0.050900,0.359948,0.141884,0.004159,-0.000017,-0.002478,0.043540,-0.464246,0.556370,-26.723888,130.279381,132.992043,-0.001061,-0.119686,0.337411,80.401119
4.154398,0.356559,0.051233,0.360220,0.142709,0.004159,0.000270,-0.000982,0.072064,-0.098037,0.605661,-4.420467,196.288169,196.337938,0.000826,0.285361,0.405047,97.883760
4.158556,0.356807,0.052547,0.360656,0.146220,0.004159,0.000464,0.001260,0.126653,0.357975,0.773607,18.136867,263.292158,263.916098,0.003511,0.768610,0.483250,110.133188
4.162715,0.357174,0.054587,0.361321,0.151657,0.004159,0.000843,0.003687,0.190928,0.882288,1.059113,35.442126,323.798368,325.732294,0.005437,1.282973,0.514363,114.160661
4.166873,0.357709,0.057436,0.362291,0.159207,0.004159,0.001150,0.006203,0.251597,1.440843,1.448930,43.171980,370.051382,372.561197,0.007550,1.774609,0.491636,110.466130
4.171032,0.358177,0.060946,0.363325,0.168543,0.004159,0.001370,0.008399,0.292586,1.984452,1.910352,39.901788,391.115914,393.146043,0.009336,2.214902,0.440293,99.186504
4.175191,0.358666,0.065034,0.364514,0.179374,0.004159,0.001492,0.010447,0.317666,2.465480,2.396739,30.476343,380.707196,381.925093,0.010831,2.553113,0.338210,81.146561
4.179349,0.359117,0.069602,0.365799,0.191442,0.004159,0.001408,0.012167,0.320990,2.852028,2.835647,16.686667,339.344984,339.755004,0.012068,2.784362,0.231249,58.137237
4.183508,0.359424,0.074255,0.367014,0.203728,0.004159,0.001247,0.013309,0.308049,3.123262,3.139318,3.718373,273.847430,273.872673,0.012286,2.908643,0.124282,32.470291
4.187666,0.359723,0.078933,0.368282,0.216003,0.004159,0.001058,0.013899,0.277442,3.278751,3.291176,-9.672541,195.565625,195.804678,0.012275,2.935374,0.026731,8.273551
4.191825,0.360010,0.083514,0.369570,0.227944,0.004159,0.000893,0.013911,0.238671,3.323446,3.332322,-19.794968,113.360955,115.076265,0.011941,2.870031,-0.065343,-12.345542
4.195983,0.360288,0.087867,0.370848,0.239210,0.004159,0.000864,0.013612,0.202834,3.268744,3.274823,-25.300955,34.983720,43.174055,0.011266,2.727812,-0.142218,-28.342350
4.200142,0.360469,0.091980,0.372019,0.249836,0.004159,0.000746,0.013047,0.169768,3.132922,3.137082,-25.892281,-35.067222,43.590369,0.010626,2.542172,-0.185640,-38.946545
4.204300,0.360566,0.095773,0.373069,0.259623,0.004159,0.000556,0.012259,0.141903,2.945402,2.948538,-23.269653,-90.907572,93.838496,0.009787,2.344929,-0.197243,-44.764143
4.208459,0.360739,0.099144,0.374115,0.268214,0.004159,0.000451,0.011277,0.114648,2.737005,2.739318,-21.205973,-127.866358,129.612881,0.008591,2.156470,-0.188459,-46.952041
4.212618,0.360870,0.102305,0.375091,0.276247,0.004159,0.000400,0.010325,0.089483,2.527169,2.528557,-19.305888,-145.664107,146.937909,0.008033,1.974920,-0.181550,-45.576965
4.216776,0.360988,0.105158,0.375992,0.283462,0.004159,0.000421,0.009385,0.069343,2.325937,2.326245,-17.448405,-148.961564,149.979980,0.007215,1.805066,-0.169854,-42.948235
4.220935,0.360975,0.107889,0.376753,0.290430,0.004159,0.000236,0.008745,0.055042,2.135561,2.134364,-14.333288,-144.628006,145.336518,0.006969,1.647961,-0.157105,-39.728228
4.225093,0.361047,0.110476,0.377571,0.296942,0.004159,0.000177,0.008171,0.055616,1.962052,1.959687,-8.143952,-135.892727,136.136539,0.006512,1.505686,-0.142275,-37.250805
4.229252,0.361169,0.112803,0.378375,0.302727,0.004159,0.000181,0.007645,0.073956,1.802248,1.800760,1.109377,-125.930487,125.935373,0.005784,1.363067,-0.142619,-35.386380
4.233410,0.361346,0.114931,0.379183,0.307945,0.004159,0.000371,0.007042,0.110389,1.659267,1.662737,13.309117,-114.533384,115.304070,0.005218,1.238378,-0.124689,-33.002175
4.237569,0.361675,0.116857,0.380084,0.312512,0.004159,0.000628,0.006380,0.167642,1.521071,1.536848,26.938606,-106.041793,109.410010,0.004567,1.094708,-0.143670,-29.512969
4.241727,0.362058,0.118601,0.380989,0.316560,0.004159,0.000889,0.005799,0.240748,1.397246,1.430485,40.107986,-97.390015,105.325522,0.004048,0.977319,-0.117389,-24.889064
4.245886,0.362623,0.120249,0.382041,0.320198,0.004159,0.001277,0.005318,0.324200,1.285539,1.338567,51.414771,-89.869768,103.537692,0.003639,0.875943,-0.101375,-19.422693
4.250045,0.363339,0.121699,0.383179,0.323201,0.004159,0.001665,0.004842,0.395123,1.201647,1.271242,54.702003,-76.811155,94.298795,0.003003,0.812517,-0.063427,-13.372639
4.254203,0.364039,0.123237,0.384333,0.326418,0.004159,0.001981,0.004636,0.440095,1.148186,1.228082,47.936677,-59.891025,76.712841,0.003217,0.792691,-0.019826,-7.239206
4.258362,0.364755,0.124640,0.385463,0.329270,0.004159,0.002132,0.004391,0.448230,1.123793,1.206420,29.825373,-38.894658,49.013746,0.002852,0.794714,0.002023,-3.153273
4.262520,0.365328,0.126284,0.386539,0.332814,0.004159,0.001989,0.004585,0.421039,1.117706,1.195491,6.231938,-20.185210,21.125334,0.003544,0.807306,0.012592,-0.500796
4.266679,0.365699,0.127847,0.387403,0.336316,0.004159,0.001660,0.004610,0.359768,1.108812,1.175318,-19.316112,-9.468048,21.511767,0.003502,0.811089,0.003783,-2.436718
4.270837,0.365864,0.129369,0.388062,0.339877,0.004159,0.001108,0.004728,0.268407,1.081741,1.131129,-43.241848,-10.112202,44.408491,0.003561,0.796365,-0.014724,-7.618144
4.274996,0.365918,0.130810,0.388597,0.343327,0.004159,0.000590,0.004526,0.162639,1.021611,1.033863,-62.137045,-23.107762,66.294653,0.003450,0.743164,-0.053201,-15.807681
4.279155,0.365876,0.131948,0.388942,0.346118,0.004159,0.000177,0.004100,0.069711,0.918614,0.889004,-69.749314,-45.736669,83.407492,0.002791,0.633777,-0.109387,-25.309008
4.283313,0.365796,0.132778,0.389149,0.348195,0.004159,-0.000067,0.003409,0.013365,0.776767,0.731185,-61.329296,-73.336471,95.600839,0.002077,0.495440,-0.138337,-34.158420
4.287472,0.365691,0.133275,0.389220,0.349488,0.004159,-0.000228,0.002465,0.002743,0.591466,0.581594,-38.449885,-103.436205,110.351448,0.001293,0.299429,-0.196011,-40.527042
4.291630,0.365712,0.133486,0.389312,0.349978,0.004159,-0.000164,0.001538,0.035958,0.384422,0.467160,-8.116687,-128.455981,128.712158,0.000490,0.101768,-0.197661,-43.512193
4.295789,0.366011,0.133398,0.389563,0.349501,0.004159,0.000215,0.000619,0.103160,0.168379,0.392626,21.592806,-146.298036,147.882943,-0.000477,-0.085953,-0.187722,-41.670757
4.299947,0.366593,0.133170,0.390031,0.348442,0.004159,0.000902,-0.000105,0.191113,-0.024888,0.362722,45.297008,-148.213459,154.980799,-0.001059,-0.243376,-0.157423,-34.723053
4.304106,0.367166,0.132757,0.390429,0.346947,0.004159,0.001454,-0.000729,0.279958,-0.180298,0.356341,58.674289,-135.797297,147.930990,-0.001495,-0.349426,-0.106050,-23.353176
4.308264,0.367726,0.132129,0.390744,0.344948,0.004159,0.001715,-0.001268,0.357982,-0.276649,0.365592,61.276468,-107.014841,123.316591,-0.001999,-0.384617,-0.035191,-8.440350
4.312423,0.368447,0.131720,0.391284,0.343342,0.004159,0.001854,-0.001450,0.413952,-0.304449,0.387165,53.585810,-67.225524,85.969239,-0.001606,-0.357217,0.027400,9.160645
4.316582,0.369012,0.131467,0.391731,0.342249,0.004159,0.001846,-0.001290,0.436112,-0.253964,0.425848,37.550113,-17.714247,41.518737,-0.001093,-0.245456,0.111761,25.265855
4.320740,0.369538,0.131430,0.392215,0.341707,0.004159,0.001812,-0.000700,0.422577,-0.130890,0.474023,15.532983,35.050181,38.337824,-0.000542,-0.075473,0.169983,39.096093
4.324899,0.369998,0.131788,0.392768,0.342174,0.004159,0.001551,0.000067,0.381666,0.063092,0.530224,-7.763935,88.382078,88.722434,0.000467,0.144632,0.220105,49.195161
4.329057,0.370407,0.132681,0.393453,0.343965,0.004159,0.001395,0.001214,0.336722,0.317893,0.623647,-23.900174,137.513338,139.574841,0.001790,0.402940,0.258308,54.496202
4.333216,0.370697,0.133874,0.394130,0.346565,0.004159,0.001159,0.002444,0.295371,0.608275,0.768021,-30.588815,177.745724,180.358581,0.002600,0.651382,0.248442,53.984107
4.337374,0.370950,0.135623,0.394965,0.350512,0.004159,0.000952,0.003835,0.259102,0.894136,0.948299,-29.472621,199.839539,202.001180,0.003947,0.852473,0.201091,48.879780
4.341533,0.371254,0.137578,0.395925,0.354888,0.004159,0.000847,0.004897,0.228502,1.144614,1.141449,-26.023498,198.800031,200.496071,0.004375,1.017841,0.165368,39.029907
4.345691,0.371519,0.139875,0.396978,0.360080,0.004159,0.000822,0.006001,0.206122,1.344868,1.327414,-21.461590,177.127131,178.422589,0.005193,1.135762,0.117922,27.883526
4.349850,0.371852,0.142235,0.398126,0.365333,0.004159,0.000902,0.006612,0.191821,1.489606,1.480994,-16.178842,143.191440,144.102544,0.005253,1.194845,0.059083,15.785284
4.354009,0.372063,0.144317,0.399071,0.370017,0.004159,0.000809,0.006739,0.177166,1.565051,1.566966,-12.344589,101.101571,101.852426,0.004684,1.194520,-0.000325,5.415027
4.358167,0.372248,0.146373,0.399992,0.374643,0.004159,0.000729,0.006498,0.165948,1.583121,1.589426,-9.660612,57.292254,58.101031,0.004626,1.172683,-0.021837,-1.131097
4.362326,0.372476,0.148510,0.400990,0.379394,0.004159,0.000624,0.006275,0.154553,1.556256,1.563482,-8.961926,16.027176,18.362638,0.004751,1.125824,-0.046860,-5.077134
4.366484,0.372665,0.150545,0.401925,0.383923,0.004159,0.000603,0.006229,0.143958,1.519257,1.526000,-7.985470,-11.011973,13.602621,0.004529,1.100482,-0.025342,-7.074315
4.370643,0.372737,0.152438,0.402703,0.388213,0.004159,0.000489,0.006064,0.128665,1.474993,1.480629,-8.965335,-26.001345,27.503584,0.004290,1.066686,-0.033796,-6.946915
4.374801,0.372906,0.154292,0.403565,0.392308,0.004159,0.000430,0.005782,0.113776,1.449836,1.454198,-9.805462,-25.590654,27.404902,0.004095,1.064949,-0.001737,-5.462407
4.378960,0.373137,0.156361,0.404574,0.396815,0.004159,0.000472,0.005816,0.103082,1.439071,1.442386,-9.829319,-19.282030,21.642833,0.004507,1.070639,0.005690,-3.655736
4.383118,0.373213,0.158371,0.405425,0.401316,0.004159,0.000476,0.005934,0.099787,1.437243,1.440088,-6.944257,-9.077806,11.429316,0.004501,1.051427,-0.019212,-3.422415
4.387277,0.373394,0.160491,0.406424,0.405943,0.004159,0.000489,0.006199,0.106399,1.432948,1.436502,-1.773981,-4.060899,4.431468,0.004627,1.034788,-0.016639,-4.272878
4.391436,0.373508,0.162379,0.407278,0.410091,0.004159,0.000371,0.006018,0.117695,1.418754,1.423529,3.513879,-4.885690,6.018082,0.004149,1.013717,-0.021071,-6.429994
4.395594,0.373706,0.164368,0.408256,0.414366,0.004159,0.000493,0.005997,0.135518,1.402185,1.408830,8.592134,-8.430243,12.037183,0.004275,0.983280,-0.030436,-7.891131
4.399753,0.373993,0.166163,0.409244,0.418100,0.004159,0.000598,0.005672,0.155127,1.375157,1.383896,11.717476,-13.897035,18.177646,0.003734,0.941707,-0.041574,-9.751192
4.403911,0.374372,0.167887,0.410293,0.421564,0.004159,0.000864,0.005508,0.182091,1.333289,1.346330,15.485268,-20.551594,25.732499,0.003464,0.879853,-0.061854,-10.186856
4.408070,0.374701,0.169678,0.411329,0.425210,0.004159,0.000995,0.005310,0.220636,1.286730,1.307425,20.468092,-27.763397,34.492738,0.003646,0.827437,-0.052416,-9.614171
4.412228,0.375021,0.171267,0.412278,0.428400,0.004159,0.001028,0.005103,0.264658,1.244855,1.275013,26.338759,-31.333512,40.933106,0.003190,0.791087,-0.036349,-9.439034
4.416387,0.375552,0.172948,0.413462,0.431566,0.004159,0.001180,0.005061,0.313074,1.223828,1.264965,31.497107,-26.321718,41.047540,0.003166,0.771398,-0.019689,-8.113539
4.420545,0.376070,0.174583,0.414618,0.434625,0.004159,0.001370,0.004905,0.350392,1.210435,1.261092,31.202295,-18.346472,36.196357,0.003059,0.746824,-0.024575,-6.751621
4.424704,0.376694,0.176197,0.415865,0.437514,0.004159,0.001673,0.004931,0.381651,1.203121,1.262471,28.133189,-10.035517,29.869515,0.002889,0.730680,-0.016144,-5.367522
4.428863,0.377356,0.177925,0.417199,0.440593,0.004159,0.001804,0.004977,0.400275,1.189146,1.254447,20.969101,-8.339925,22.566736,0.003080,0.709551,-0.021129,-3.968329
4.433021,0.377832,0.179615,0.418352,0.443761,0.004159,0.001762,0.005032,0.411578,1.172698,1.241242,14.713305,-9.074398,17.286586,0.003168,0.687707,-0.021844,-3.401276
4.437180,0.378426,0.181208,0.419575,0.446582,0.004159,0.001732,0.005011,0.408425,1.154805,1.222298,6.438136,-11.618637,13.283160,0.002821,0.683557,-0.004150,-3.368518
4.441338,0.378877,0.182645,0.420603,0.449201,0.004159,0.001521,0.004720,0.382686,1.125664,1.186793,-4.229607,-15.265438,15.840554,0.002619,0.662106,-0.021451,-2.944437
4.445497,0.379273,0.184023,0.421560,0.451737,0.004159,0.001441,0.004408,0.334610,1.090663,1.141280,-18.508363,-19.726803,27.050070,0.002537,0.651762,-0.010344,-2.221986
4.449655,0.379610,0.185448,0.422487,0.454422,0.004159,0.001184,0.004240,0.272737,1.049036,1.086905,-32.628637,-25.433875,41.370400,0.002685,0.648468,-0.003294,-1.804414
4.453814,0.379838,0.186838,0.423303,0.457138,0.004159,0.000961,0.004193,0.207951,1.011973,1.038144,-42.018296,-27.339073,50.129453,0.002716,0.641070,-0.007398,-1.691813
4.457972,0.379868,0.188124,0.423898,0.459828,0.004159,0.000594,0.004100,0.143738,0.974655,0.991178,-45.898559,-27.896317,53.711100,0.002690,0.631197,-0.009873,-2.009099
4.462131,0.379859,0.189278,0.424405,0.462275,0.004159,0.000249,0.003831,0.078683,0.937613,0.945818,-46.663706,-26.793757,53.808985,0.002447,0.631242,0.000045,-2.621587
4.466290,0.379851,0.190627,0.425000,0.465124,0.004159,0.000013,0.003789,0.027928,0.904596,0.906848,-43.289563,-25.820709,50.405310,0.002849,0.618965,-0.012277,-2.813616
4.470448,0.379834,0.191883,0.425550,0.467780,0.004159,-0.000034,0.003759,-0.004181,0.876618,0.875124,-35.569935,-23.574689,42.673015,0.002655,0.600735,-0.018230,-4.200391
4.474607,0.379745,0.192953,0.425955,0.470116,0.004159,-0.000114,0.003675,-0.013174,0.847442,0.845763,-22.088703,-21.683124,30.952684,0.002337,0.574543,-0.026192,-5.314554
4.478765,0.379716,0.193948,0.426380,0.472227,0.004159,-0.000135,0.003321,-0.007632,0.821711,0.821025,-8.551235,-19.931297,21.688251,0.002111,0.554560,-0.019983,-5.238940
4.482924,0.379775,0.195060,0.426940,0.474485,0.004159,-0.000059,0.003178,0.007724,0.800593,0.800748,2.862909,-18.281716,18.504524,0.002258,0.536266,-0.018294,-4.226399
4.487082,0.380045,0.196190,0.427696,0.476546,0.004159,0.000299,0.003237,0.034569,0.788673,0.790276,11.480604,-14.132203,18.207785,0.002061,0.517289,-0.018977,-2.878638
4.491241,0.380222,0.197336,0.428381,0.478734,0.004159,0.000506,0.003388,0.071405,0.781856,0.786883,19.005964,-9.583927,21.285637,0.002188,0.496928,-0.020361,-0.335037
4.495399,0.380289,0.198406,0.428935,0.480877,0.004159,0.000514,0.003346,0.116873,0.794137,0.805206,26.246737,-1.552446,26.292609,0.002143,0.508373,0.011445,2.472480
4.499558,0.380554,0.199641,0.429742,0.483138,0.004159,0.000510,0.003451,0.168903,0.837464,0.856026,32.303152,11.732813,34.367899,0.002262,0.545439,0.037066,5.301860
4.503717,0.380875,0.200884,0.430604,0.485349,0.004159,0.000653,0.003548,0.214910,0.907020,0.932572,34.508273,30.098030,45.789872,0.002211,0.584480,0.039041,7.589688
4.507875,0.381376,0.202296,0.431708,0.487700,0.004159,0.001087,0.003890,0.250251,0.982386,1.013836,32.073097,45.268038,55.478633,0.002351,0.617796,0.033316,9.432133
4.512034,0.381899,0.203927,0.432935,0.490462,0.004159,0.001344,0.004286,0.274834,1.056605,1.092550,25.473070,52.696263,58.530107,0.002762,0.662451,0.044655,9.944986
4.516192,0.382337,0.205727,0.434172,0.493643,0.004159,0.001462,0.004842,0.302770,1.132482,1.172890,21.127584,54.216331,58.187502,0.003181,0.699519,0.037068,8.423889
4.520351,0.382780,0.207589,0.435446,0.496928,0.004159,0.001403,0.005293,0.334313,1.208153,1.253606,20.214179,54.289608,57.930774,0.003285,0.726883,0.027364,4.502690
4.524509,0.383167,0.209262,0.436587,0.499874,0.004159,0.001268,0.005335,0.353092,1.261161,1.309226,18.818512,49.189200,52.666059,0.002945,0.738284,0.011401,-0.171405
4.528668,0.383627,0.210973,0.437812,0.502801,0.004159,0.001290,0.005247,0.348911,1.278757,1.325326,11.095475,35.174581,36.883068,0.002927,0.728512,-0.009772,-3.937318
