Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
0.586356,0.318361,0.620543,0.697443,1.096775,0.004159,-0.014088,-0.005685,-2.692486,-1.851585,3.641180,-952.644757,-411.405074,1037.683077,0.004532,0.668893,-0.202204,-43.593065
0.590515,0.312988,0.612919,0.688209,1.098665,0.004159,-0.016368,-0.014000,-3.086199,-3.435096,4.756649,-682.210664,-819.942128,1066.637934,0.001890,0.109630,-0.559263,-107.348403
0.594674,0.309241,0.602801,0.677495,1.096797,0.004159,-0.015079,-0.022365,-2.760724,-5.048818,5.987124,-262.043044,-1061.874943,1093.729835,-0.001867,-0.689969,-0.799599,-148.772025
0.598832,0.308289,0.591250,0.666797,1.090161,0.004159,-0.010072,-0.029293,-1.777126,-6.336674,7.077458,220.115067,-1078.520712,1100.753182,-0.006636,-1.547375,-0.857406,-158.593301
0.602991,0.310446,0.579741,0.657629,1.079160,0.004159,-0.002541,-0.033179,-0.362021,-7.009225,7.733197,655.077789,-859.463899,1080.650315,-0.011001,-2.253425,-0.706050,-132.601026
0.607149,0.315179,0.569833,0.651189,1.065570,0.004159,0.005938,-0.032968,1.175320,-6.908290,7.751185,946.492911,-447.143716,1046.798135,-0.013590,-2.673777,-0.420352,-75.891113
0.611308,0.321542,0.562618,0.648019,1.051588,0.004159,0.013254,-0.028632,2.482275,-6.070982,7.035876,1024.249849,63.890576,1026.240595,-0.013982,-2.709693,-0.035916,-2.016082
0.615466,0.328032,0.558631,0.647823,1.039836,0.004159,0.017586,-0.021109,3.259900,-4.701905,5.898698,870.956432,554.836794,1032.670797,-0.011752,-2.339439,0.370254,71.443500
0.619625,0.333207,0.557666,0.649630,1.032215,0.004159,0.018029,-0.012167,3.316310,-3.127961,4.662236,514.839575,909.048453,1044.714735,-0.007622,-1.650579,0.688860,125.664006
0.623783,0.335854,0.558505,0.651710,1.029389,0.004159,0.014312,-0.004113,2.625192,-1.725131,3.601323,34.366832,1045.038314,1045.603251,-0.002826,-0.796431,0.854148,146.839642
0.627942,0.335593,0.559647,0.652554,1.030634,0.004159,0.007560,0.001016,1.360310,-0.841773,2.919687,-456.790696,928.238461,1034.545495,0.001245,-0.012333,0.784098,129.801739
0.632101,0.332213,0.559462,0.650663,1.034942,0.004159,-0.000995,0.001795,-0.163333,-0.710181,2.752311,-836.742970,581.398791,1018.903015,0.004308,0.482821,0.495154,79.612801
0.636259,0.326777,0.556710,0.645530,1.040007,0.004159,-0.009077,-0.001795,-1.553145,-1.365193,3.129952,-1004.756509,86.553565,1008.477646,0.005065,0.552846,0.070025,8.149794
0.640418,0.320851,0.550776,0.637417,1.043311,0.004159,-0.014741,-0.008871,-2.456366,-2.642788,3.985715,-917.788845,-433.086494,1014.840024,0.003304,0.161168,-0.391678,-66.386882
0.644576,0.315996,0.541568,0.627016,1.042609,0.004159,-0.016216,-0.017894,-2.651022,-4.209723,5.146357,-598.209859,-841.528118,1032.484677,-0.000702,-0.579005,-0.740173,-124.453012
0.648735,0.313830,0.530227,0.616142,1.036370,0.004159,-0.012946,-0.026482,-2.091610,-5.654804,6.367802,-129.483561,-1031.514480,1039.609597,-0.006239,-1.467591,-0.888587,-150.041861
0.652893,0.314892,0.518385,0.606532,1.024918,0.004159,-0.005959,-0.032391,-0.932546,-6.595811,7.357373,366.430144,-950.575964,1018.756946,-0.011452,-2.270174,-0.802583,-135.132859
0.657052,0.318930,0.507858,0.599697,1.010050,0.004159,0.002933,-0.033710,0.522846,-6.784522,7.741596,763.213935,-619.156807,982.777015,-0.014868,-2.780728,-0.510553,-84.078536
0.661210,0.324914,0.499965,0.596267,0.994510,0.004159,0.011083,-0.030262,1.878004,-6.184063,7.087281,954.565291,-127.269919,963.012216,-0.015540,-2.859767,-0.079040,-12.034055
0.665369,0.331235,0.495536,0.596047,0.981568,0.004159,0.016343,-0.022850,2.761206,-4.971219,5.960025,888.229314,390.662620,970.344576,-0.012942,-2.490246,0.369522,60.027850
0.669528,0.336322,0.494191,0.597777,0.973244,0.004159,0.017392,-0.013667,2.923617,-3.492165,4.724684,577.308922,791.706692,979.839312,-0.008324,-1.770590,0.719655,110.314380
0.673686,0.338804,0.494739,0.599629,0.970336,0.004159,0.013890,-0.005226,2.329955,-2.180937,3.683888,108.679759,962.624038,968.739557,-0.002908,-0.926909,0.843681,124.916883
0.677845,0.338033,0.495430,0.599765,0.972048,0.004159,0.006798,-0.000105,1.172507,-1.421007,3.060671,-382.031292,853.712520,935.292989,0.001712,-0.232355,0.694554,99.903609
0.682003,0.334396,0.494246,0.596741,0.975964,0.004159,-0.001926,0.000055,-0.192480,-1.443309,2.992189,-749.322012,492.684412,896.783925,0.003916,0.083027,0.315382,43.711279
0.686162,0.329094,0.489897,0.590171,0.979274,0.004159,-0.009710,-0.004842,-1.350524,-2.224718,3.476544,-885.037512,-10.528005,885.100128,0.003311,-0.084721,-0.167748,-26.061094
0.690320,0.323940,0.482054,0.580787,0.979111,0.004159,-0.014092,-0.013376,-1.968019,-3.530617,4.405479,-755.196087,-507.293766,909.762659,-0.000164,-0.690841,-0.606120,-88.494575
0.694479,0.320830,0.471224,0.570074,0.973042,0.004159,-0.013566,-0.023022,-1.875318,-4.958739,5.560453,-404.668719,-845.348737,937.214628,-0.006069,-1.534551,-0.843710,-124.128917
0.698637,0.320818,0.459255,0.560214,0.961037,0.004159,-0.008277,-0.030642,-1.114474,-6.082469,6.669257,56.762275,-927.665879,929.400850,-0.012005,-2.361182,-0.826631,-120.819624
0.702796,0.323974,0.448121,0.552966,0.944826,0.004159,0.000034,-0.033933,0.065282,-6.550996,7.308164,488.943886,-726.304568,875.548085,-0.016211,-2.897592,-0.536410,-80.190832
0.706955,0.329351,0.439647,0.549328,0.927854,0.004159,0.008521,-0.031577,1.285582,-6.225711,7.046481,760.095410,-304.666300,818.881302,-0.016973,-2.984868,-0.087276,-16.282096
0.711113,0.335230,0.434450,0.548750,0.913602,0.004159,0.014413,-0.024805,2.153880,-5.230101,6.022282,785.934864,204.967213,812.222364,-0.014252,-2.622541,0.362327,48.847707
0.715272,0.340009,0.432630,0.550250,0.904704,0.004159,0.016035,-0.015492,2.396172,-3.902503,4.836079,560.504671,636.877870,848.397847,-0.008897,-1.919416,0.703125,93.598994
0.719430,0.342180,0.432769,0.551703,0.901767,0.004159,0.012828,-0.006878,1.942436,-2.692033,3.822964,157.952460,849.736826,864.292574,-0.002937,-1.119824,0.799592,102.446810
0.723589,0.341004,0.433022,0.551173,0.903725,0.004159,0.005774,-0.001429,0.962367,-1.993417,3.225948,-286.520913,778.319186,829.382294,0.001958,-0.529133,0.590691,74.442939
0.727747,0.337287,0.431134,0.547393,0.906926,0.004159,-0.002722,-0.001496,-0.200254,-2.030955,3.177088,-624.357757,450.047524,769.652767,0.003201,-0.362506,0.166627,18.981305
0.731906,0.332424,0.425685,0.540105,0.907801,0.004159,-0.009756,-0.007084,-1.134969,-2.764692,3.665092,-740.017559,-17.472263,740.223796,0.000875,-0.688408,-0.325902,-42.948259
0.736064,0.328192,0.416919,0.530596,0.903918,0.004159,-0.012811,-0.016103,-1.531991,-3.920907,4.551754,-599.813428,-463.499786,758.029155,-0.003883,-1.389010,-0.700602,-89.771389
0.740223,0.326342,0.405739,0.520695,0.893429,0.004159,-0.010944,-0.025395,-1.268581,-5.104611,5.618464,-256.898329,-739.116084,782.489193,-0.010490,-2.229642,-0.840632,-106.887049
0.744382,0.327784,0.394310,0.512760,0.877268,0.004159,-0.004640,-0.031375,-0.459392,-5.903786,6.510029,162.454725,-754.851856,772.135262,-0.016161,-2.887473,-0.657831,-88.115451
0.748540,0.331947,0.384596,0.508038,0.858742,0.004159,0.003755,-0.032323,0.600976,-6.057985,6.728598,512.910520,-513.898905,726.064244,-0.018526,-3.165806,-0.278333,-41.376667
0.752699,0.337691,0.378186,0.507011,0.841904,0.004159,0.011349,-0.027553,1.523771,-5.512773,6.222913,671.471348,-98.150049,678.606811,-0.016838,-2.951935,0.213871,14.970466
0.756857,0.342786,0.374882,0.507975,0.830091,0.004159,0.015003,-0.019428,1.987422,-4.499907,5.209916,588.380539,337.588044,678.348986,-0.011814,-2.371953,0.579983,59.646963
0.761016,0.345661,0.373892,0.509192,0.824612,0.004159,0.013713,-0.010704,1.837610,-3.415417,4.233925,297.370995,635.453232,701.591276,-0.005478,-1.672789,0.699164,77.649740
0.765174,0.345378,0.373786,0.508923,0.824879,0.004159,0.007687,-0.004400,1.163046,-2.662340,3.564628,-86.742722,685.438252,690.905129,0.000267,-1.114114,0.558675,63.582980
0.769333,0.342394,0.371801,0.505441,0.826550,0.004159,-0.000392,-0.003081,0.222996,-2.517900,3.378707,-424.288163,476.609521,638.104287,0.001671,-0.937793,0.176321,23.151542
0.773491,0.337936,0.366833,0.498765,0.826377,0.004159,-0.007725,-0.007059,-0.614880,-2.984180,3.673961,-589.745533,103.698638,598.793121,-0.000172,-1.202071,-0.264278,-24.234672
0.777650,0.334223,0.358413,0.490066,0.820308,0.004159,-0.011155,-0.015374,-1.046967,-3.860238,4.344598,-531.437629,-288.056318,604.485232,-0.006069,-1.793973,-0.591902,-61.105895
0.781809,0.332735,0.347755,0.481297,0.807466,0.004159,-0.009659,-0.024046,-0.914298,-4.750442,5.171449,-273.482750,-536.855001,602.499881,-0.012842,-2.451639,-0.657666,-71.601272
0.785967,0.334295,0.337249,0.474858,0.789797,0.004159,-0.003641,-0.029584,-0.305753,-5.318663,5.792368,74.335080,-561.368656,566.268905,-0.017669,-2.942375,-0.490736,-53.652532
0.790126,0.338172,0.328538,0.471484,0.770949,0.004159,0.003949,-0.029875,0.528097,-5.339767,5.893581,378.752580,-355.779442,519.646542,-0.018848,-3.072225,-0.129850,-16.147155
0.794284,0.343309,0.323481,0.471700,0.755670,0.004159,0.010574,-0.024274,1.236832,-4.810572,5.462681,517.278160,-14.459392,517.480211,-0.015279,-2.757693,0.314532,24.301565
0.798443,0.347422,0.321349,0.473252,0.746431,0.004159,0.013127,-0.015900,1.552847,-3.940197,4.582313,446.934111,331.477098,556.441520,-0.009240,-2.194083,0.563610,49.229909
0.802601,0.349238,0.321142,0.474447,0.743512,0.004159,0.011067,-0.007396,1.362656,-3.070658,3.760796,200.684779,545.648221,581.383145,-0.002919,-1.608354,0.585729,48.596176
0.806760,0.348130,0.320076,0.472909,0.743438,0.004159,0.004821,-0.003405,0.774939,-2.575160,3.284428,-111.070628,537.545167,548.900256,-0.000073,-1.294524,0.313830,22.266731
0.810918,0.344986,0.317046,0.468544,0.743219,0.004159,-0.002436,-0.004303,0.049507,-2.640704,3.279008,-361.505260,312.486471,477.842911,-0.000219,-1.397329,-0.102805,-16.831572
0.815077,0.341219,0.310868,0.461594,0.738887,0.004159,-0.008020,-0.010274,-0.492352,-3.241702,3.742201,-446.070126,-41.130453,447.962355,-0.004332,-1.910626,-0.513297,-54.390801
0.819236,0.338964,0.301554,0.453687,0.727059,0.004159,-0.009166,-0.018522,-0.631045,-4.133868,4.526479,-338.094166,-374.819489,504.774518,-0.011828,-2.626661,-0.716035,-75.468406
0.823394,0.339251,0.290977,0.446943,0.708949,0.004159,-0.005736,-0.026069,-0.302734,-4.944651,5.312965,-84.702899,-554.025636,560.463190,-0.018109,-3.248833,-0.622172,-69.574094
0.827553,0.342154,0.281001,0.442754,0.687577,0.004159,0.000936,-0.029866,0.336694,-5.369177,5.728387,199.358979,-511.589833,549.061163,-0.021372,-3.557121,-0.308288,-43.268564
0.831711,0.346853,0.273563,0.441751,0.667813,0.004159,0.007889,-0.027991,1.012760,-5.258901,5.694196,395.282468,-270.534636,478.996053,-0.019764,-3.439563,0.117559,-7.832179
0.835870,0.351497,0.268873,0.442541,0.652992,0.004159,0.012247,-0.022104,1.416649,-4.754070,5.246598,413.456826,45.828691,415.988961,-0.014821,-3.036577,0.402986,17.897232
0.840028,0.354190,0.266597,0.443311,0.645224,0.004159,0.012036,-0.014404,1.375603,-4.122097,4.619364,249.824559,299.882857,390.310182,-0.007768,-2.547220,0.489357,23.843606
0.844187,0.354249,0.264895,0.442337,0.642068,0.004159,0.007396,-0.008669,0.900883,-3.696168,4.218302,-26.902820,375.787424,376.749187,-0.003155,-2.234967,0.312252,4.825923
0.848345,0.351556,0.261232,0.437989,0.639054,0.004159,0.000059,-0.007640,0.196959,-3.712751,4.205551,-293.296463,250.403958,385.648748,-0.003014,-2.347951,-0.112983,-30.090743
0.852504,0.347527,0.254363,0.430669,0.631831,0.004159,-0.006663,-0.012234,-0.432307,-4.216193,4.618136,-434.744596,-22.627202,435.333038,-0.007223,-2.857252,-0.509301,-65.233070
0.856663,0.344308,0.244123,0.422071,0.616757,0.004159,-0.009941,-0.020772,-0.714313,-5.060178,5.377918,-388.402967,-328.000709,508.371252,-0.015074,-3.627161,-0.769908,-85.376516
0.860821,0.343410,0.232049,0.414460,0.594244,0.004159,-0.008146,-0.029184,-0.531328,-5.900994,6.208747,-175.129911,-526.202596,554.580614,-0.022513,-4.316142,-0.688982,-81.321087
0.864980,0.345408,0.220021,0.409531,0.567175,0.004159,-0.002120,-0.034342,0.035256,-6.447623,6.772539,112.433918,-536.587456,548.240352,-0.027068,-4.738627,-0.422485,-57.249554
0.869138,0.349744,0.209869,0.407880,0.540467,0.004159,0.005436,-0.034253,0.743325,-6.496032,6.874993,350.515440,-345.276999,492.013495,-0.026708,-4.720431,0.018196,-23.341522
0.873297,0.354915,0.203110,0.408923,0.519785,0.004159,0.011505,-0.028939,1.304963,-6.090314,6.526306,441.569565,-45.525359,443.910170,-0.020682,-4.359299,0.361132,5.624022
0.877455,0.358598,0.198748,0.409992,0.506089,0.004159,0.013191,-0.021273,1.487140,-5.446407,5.866967,349.131701,240.760386,424.097286,-0.013696,-3.885583,0.473717,13.250825
0.881614,0.359559,0.195802,0.409416,0.498658,0.004159,0.009815,-0.014067,1.218010,-4.908261,5.325572,114.146551,381.808053,398.505739,-0.007431,-3.597560,0.288022,-1.547610
0.885773,0.357886,0.191200,0.405758,0.490670,0.004159,0.002971,-0.011909,0.620039,-4.764509,5.164189,-164.702449,318.813840,358.844201,-0.007989,-3.705237,-0.107676,-35.498042
0.889931,0.354485,0.183859,0.399329,0.478468,0.004159,-0.004113,-0.014889,-0.042917,-5.117998,5.451034,-367.929763,78.971970,376.309557,-0.012202,-4.212275,-0.507039,-68.204039
0.894090,0.351236,0.172982,0.391522,0.457626,0.004159,-0.008323,-0.022820,-0.474571,-5.853648,6.105042,-407.011873,-227.335390,466.197431,-0.020842,-4.971848,-0.759573,-88.165669
0.898248,0.349731,0.159804,0.384512,0.428605,0.004159,-0.008155,-0.031396,-0.499559,-6.704379,6.915335,-269.227581,-466.476870,538.594616,-0.029021,-5.729140,-0.757291,-85.187689
0.902407,0.350756,0.146066,0.379953,0.394591,0.004159,-0.003730,-0.037793,-0.102537,-7.332575,7.545802,-14.336696,-532.535077,532.728025,-0.034014,-6.151270,-0.422131,-61.345109
0.906565,0.354405,0.134257,0.378983,0.362119,0.004159,0.003169,-0.038725,0.527813,-7.524942,7.774622,241.041565,-401.892720,468.635033,-0.032471,-6.166654,-0.015383,-24.749140
0.910724,0.359112,0.125433,0.380388,0.336038,0.004159,0.009381,-0.034371,1.101952,-7.205242,7.520874,385.112327,-120.441541,403.506715,-0.026081,-5.733626,0.433027,9.873745
0.914882,0.363107,0.119411,0.382238,0.317717,0.004159,0.012352,-0.026655,1.363953,-6.578662,6.910073,352.643876,181.291981,396.515429,-0.018321,-5.206446,0.527181,30.866911
0.919041,0.364848,0.114914,0.382517,0.305128,0.004159,0.010443,-0.019343,1.221518,-5.917159,6.240734,166.813844,386.620466,421.072729,-0.012589,-4.816141,0.390305,35.254827
0.923200,0.364085,0.110228,0.380405,0.293980,0.004159,0.004973,-0.015205,0.776023,-5.518273,5.819398,-78.375530,405.662216,413.164080,-0.011148,-4.728430,0.087711,27.504271
0.927358,0.361085,0.103026,0.375495,0.277937,0.004159,-0.002023,-0.016385,0.238877,-5.474144,5.719109,-270.544860,265.601231,379.128652,-0.016043,-4.893845,-0.165415,18.344346
0.931517,0.357831,0.093552,0.369858,0.255718,0.004159,-0.007017,-0.021362,-0.163928,-5.709286,5.875819,-333.155648,49.986725,336.884785,-0.022220,-5.174592,-0.280747,23.743029
0.935675,0.356449,0.081959,0.365750,0.226003,0.004159,-0.007636,-0.028269,-0.268669,-5.973590,6.078589,-251.215115,-109.489212,274.038175,-0.029715,-5.291402,-0.116810,48.273876
0.939834,0.357549,0.070862,0.364503,0.195654,0.004159,-0.003536,-0.032163,-0.061448,-5.990987,6.094300,-72.218573,-124.284314,143.743219,-0.030348,-5.024403,0.266999,96.227405
0.943992,0.360802,0.062619,0.366196,0.171844,0.004159,0.002971,-0.030933,0.350541,-5.555768,5.859930,123.713437,36.916184,129.103908,-0.023810,-4.302901,0.721502,150.019242
0.948151,0.364747,0.058388,0.369391,0.158732,0.004159,0.008298,-0.023570,0.755132,-4.641612,5.322714,246.191392,320.298121,403.981544,-0.013112,-3.206228,1.096673,192.380280
0.952309,0.367596,0.057693,0.372095,0.155677,0.004159,0.010047,-0.013170,0.970318,-3.388232,4.438652,248.106814,625.879529,673.262339,-0.003055,-1.951016,1.255212,210.394767
0.956468,0.368624,0.059366,0.373374,0.159677,0.004159,0.007822,-0.003253,0.890508,-2.066707,3.327779,129.844833,839.007736,848.995678,0.004000,-0.850081,1.100935,201.231735
0.960627,0.367389,0.061334,0.372474,0.165420,0.004159,0.002642,0.002946,0.561808,-0.935154,2.217452,-46.488182,891.284787,892.496343,0.005744,-0.057634,0.792447,170.193654
0.964785,0.364936,0.062093,0.370181,0.168532,0.004159,-0.002659,0.004400,0.148033,-0.196881,1.374659,-197.733256,767.417980,792.482679,0.003112,0.254521,0.312155,128.886489
0.968944,0.362652,0.061250,0.367788,0.167315,0.004159,-0.005972,0.001884,-0.141832,0.144872,0.946416,-248.244847,531.814237,586.900236,-0.001217,0.248391,-0.006130,88.338219
0.973102,0.361856,0.059353,0.366691,0.162577,0.004159,-0.005533,-0.001981,-0.173573,0.223081,0.956474,-176.835728,278.518401,329.914193,-0.004738,0.185585,-0.062805,55.553874
0.977261,0.363078,0.057794,0.367649,0.157854,0.004159,-0.001858,-0.004299,0.041287,0.265409,1.269227,-25.669043,111.166058,114.091158,-0.004723,0.256419,0.070834,33.132243
0.981419,0.365969,0.057853,0.370513,0.156785,0.004159,0.003317,-0.003397,0.357514,0.430741,1.671988,120.076861,68.742184,138.361629,-0.001069,0.525264,0.268845,18.915463
0.985578,0.369100,0.059838,0.373919,0.160720,0.004159,0.007244,0.000485,0.598354,0.728521,1.946838,185.623835,121.542398,221.875556,0.003936,0.862010,0.336746,7.016266
0.989736,0.371085,0.063673,0.376508,0.169931,0.004159,0.008007,0.005879,0.625815,1.041021,2.051471,140.560290,186.509973,233.544782,0.009211,1.080212,0.218202,-3.329852
0.993895,0.371064,0.067879,0.377221,0.180930,0.004159,0.005095,0.010026,0.437303,1.205035,2.106503,19.186600,186.193008,187.178957,0.010999,1.056140,-0.024072,-17.744913
0.998054,0.369113,0.070631,0.375810,0.189067,0.004159,0.000013,0.010793,0.129388,1.119428,2.093958,-112.771332,94.000536,146.811015,0.008137,0.785527,-0.270613,-29.427826
1.002212,0.366285,0.071077,0.373118,0.191667,0.004159,-0.004800,0.007404,-0.130770,0.807304,2.010413,-181.934432,-56.201622,190.417330,0.002600,0.380947,-0.404580,-29.771243
1.006371,0.364486,0.069000,0.370959,0.187093,0.004159,-0.006578,0.001121,-0.194521,0.414888,1.905252,-151.933536,-190.005107,243.281195,-0.004574,0.044420,-0.336527,-15.502206
1.010529,0.364629,0.066168,0.370584,0.179513,0.004159,-0.004484,-0.004463,-0.008008,0.147835,1.863969,-33.039328,-233.637197,235.961728,-0.007581,-0.031090,-0.075510,14.397316
1.014688,0.366993,0.064625,0.372640,0.174307,0.004159,0.000708,-0.006452,0.346487,0.157324,1.973477,114.765143,-156.299471,193.908645,-0.005205,0.199332,0.230422,47.492500
1.018846,0.370626,0.065713,0.376406,0.175478,0.004159,0.006140,-0.003287,0.690587,0.506582,2.257862,212.840211,22.049508,213.979290,0.001171,0.763940,0.564608,69.649973
1.023005,0.373875,0.069708,0.380318,0.184330,0.004159,0.009246,0.003540,0.835445,1.094207,2.655953,202.823440,227.572262,304.838452,0.008852,1.429958,0.666018,71.588974
1.027163,0.375480,0.075595,0.383015,0.198673,0.004159,0.008487,0.010970,0.682508,1.718271,3.029100,80.802186,375.357988,383.956524,0.014343,1.924330,0.494372,52.877429
1.031322,0.374452,0.081440,0.383206,0.214156,0.004159,0.003827,0.015728,0.262163,2.142740,3.105851,-103.022106,393.443731,406.708156,0.015483,2.114209,0.189879,21.318675
1.035481,0.371203,0.085343,0.380887,0.225981,0.004159,-0.002672,0.015635,-0.245510,2.198065,2.913324,-259.935057,265.442748,371.518622,0.011825,1.861444,-0.252765,-9.020419
1.039639,0.367562,0.086961,0.377709,0.232317,0.004159,-0.007919,0.011366,-0.604937,1.906102,2.625097,-309.589480,45.167495,312.866982,0.006336,1.360127,-0.501317,-22.127178
1.043798,0.365223,0.085983,0.375208,0.231216,0.004159,-0.009229,0.004543,-0.622994,1.447384,2.379442,-212.852140,-167.210902,270.676041,-0.001101,0.906415,-0.453712,-13.389081
1.047956,0.365341,0.084378,0.374958,0.226976,0.004159,-0.005862,-0.000965,-0.266812,1.127804,2.282687,-5.122561,-257.363552,257.414527,-0.004240,0.770411,-0.136004,19.011249
1.052115,0.368190,0.084420,0.377744,0.225387,0.004159,0.000628,-0.002541,0.322988,1.183945,2.441443,223.136458,-173.655854,282.747651,-0.001588,1.075663,0.305252,59.693262
1.056273,0.372838,0.087028,0.382861,0.229315,0.004159,0.007615,0.001045,0.912229,1.691597,2.887240,369.172061,58.725412,373.813703,0.003928,1.771345,0.695681,89.259846
1.060432,0.377141,0.093249,0.388498,0.242390,0.004159,0.011800,0.008871,1.231624,2.521238,3.532994,360.326014,335.076183,492.047645,0.013075,2.640799,0.869454,95.918278
1.064590,0.379391,0.101875,0.392831,0.262334,0.004159,0.011201,0.017455,1.117182,3.371416,4.203353,190.978155,526.016848,559.612705,0.019944,3.305899,0.665099,68.808568
1.068749,0.378675,0.110712,0.394527,0.284440,0.004159,0.005837,0.023684,0.579142,3.923317,4.623355,-80.096684,536.657324,542.601661,0.022106,3.547588,0.241689,15.651198
1.072908,0.375223,0.117400,0.393161,0.303232,0.004159,-0.001917,0.024152,-0.173148,3.930332,4.627370,-337.802762,338.842271,478.460856,0.018792,3.188377,-0.359211,-44.394593
